,,,,,,,,Cant:,95,233,395,12,55,291,7,89,7,323,11,66,2,28,21,2,8,0,8,25,10,9,5,0,,,,,FALSE
955,GGM- A10,GRUPO GENERADOR MOTRIZ,ANOTAR,Tomar medida de la temperatura del motor en la prueba con carga (maxima alcanzada),Actividad,FALSE,ALTA,ELECTROMECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
956,GGM- A11,GRUPO GENERADOR MOTRIZ,MEDIR,"Medir tension, corriente y frecuencia del generador con carga",Actividad,FALSE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
957,GGM- A12,GRUPO GENERADOR MOTRIZ,MEDIR,"Medir tension, corriente y frecuencia del generador sin carga",Actividad,FALSE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
958,GGM- A13,GRUPO GENERADOR MOTRIZ,MEDIR,Medir la resistencia de aislacion del generador ,Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion bianual,,,
959,GGM- A14,GRUPO GENERADOR MOTRIZ,VERIFICAR,Verificar el nivel de aceite del motor,Actividad,TRUE,MEDIA,MECANICO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
960,GGM- A15,GRUPO GENERADOR MOTRIZ,VERIFICAR,Fugas de aceite durante el funcionamiento,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
961,GGM- A16,GRUPO GENERADOR MOTRIZ,VERIFICAR,El no deterioro ni fugas en los filtros de aceite,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
962,GGM- A17,GRUPO GENERADOR MOTRIZ,MONITORIZAR,Tomar muestra de aceite del motor,Actividad,TRUE,ALTA,BASADA EN CONDICION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Toma muestra aceites,,,
963,GGM- A18,GRUPO GENERADOR MOTRIZ,REEQUIPAR,Cambio de aceite del motor,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cambio de aceite generadores,,,
964,GGM- A19,GRUPO GENERADOR MOTRIZ,REEQUIPAR,Cambio de filtros de aceite,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cambio de aceite generadores,,,
965,GGM- A20,GRUPO GENERADOR MOTRIZ,ANOTAR,Nivel de combustible,Actividad,TRUE,ALTA,MECANICO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
966,GGM- A21,GRUPO GENERADOR MOTRIZ,VERIFICAR,El no deterioro ni fugas en los filtros de combustible,Actividad,FALSE,BAJA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
967,GGM- A22,GRUPO GENERADOR MOTRIZ,VERIFICAR,El estado del separador agua de combustible,Actividad,FALSE,BAJA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
968,GGM- A23,GRUPO GENERADOR MOTRIZ,VERIFICAR,Verificar estado de mangueras y abrazaderas,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
969,GGM- A24,GRUPO GENERADOR MOTRIZ,REEQUIPAR,Cambio de filtros de combustible y separador de agua de combustible,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cambio de aceite grupos electrogenos,Verificar tarea y frecuencia,,
970,GGM- A25,GRUPO GENERADOR MOTRIZ,REEQUIPAR,Drenar sedimento de tanque de combustible,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Dreanado sedimentos generadores,,,
971,GGM- A26,GRUPO GENERADOR MOTRIZ,VERIFICAR,Verificar la cantidad correcta de refirgerante ,Actividad,TRUE,MEDIA,MECANICO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
972,GGM- A27,GRUPO GENERADOR MOTRIZ,VERIFICAR,Verificar estado de mangueras y abrazaderas,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
973,GGM- A28,GRUPO GENERADOR MOTRIZ,VERIFICAR,Fugas  de refrigerante durante el funcionamiento,Actividad,FALSE,ALTA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
974,GGM- A29,GRUPO GENERADOR MOTRIZ,VERIFICAR,Estado del ventilador radiador,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
975,GGM- A30,GRUPO GENERADOR MOTRIZ,REEQUIPAR,Cambio de refrigerante,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cambio de aceite grupos electrogenos,,,
976,GGM- A31,GRUPO GENERADOR MOTRIZ,LIMPIAR,Limpeza externa del radiador,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cambio de aceite grupos electrogenos,,,
977,GGM- A32,GRUPO GENERADOR MOTRIZ,VERIFICAR,Indicador de saturacion de filtro de aire (si aplica),Actividad,FALSE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
978,GGM- A33,GRUPO GENERADOR MOTRIZ,VERIFICAR,Verificar el estado de ductos de escape,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
979,GGM- A34,GRUPO GENERADOR MOTRIZ,VERIFICAR,"Verificar tornillería, limpieza general del sistema de escapes",Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
980,GGM- A35,GRUPO GENERADOR MOTRIZ,REEQUIPAR,Limpieza del filtro de aire (segun manuales),Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cambio de aceite generadores,,,
981,GGM- A36,GRUPO GENERADOR MOTRIZ,REEQUIPAR,Cambio de filtro de aire,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cambio de aceite grupos electrogenos,,,
982,GGM- A37,GRUPO GENERADOR MOTRIZ,PROBAR,Accionamiento o arranque automatico (solo fase 2),Actividad,FALSE,ALTA,ELECTROMECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
983,GGM- A38,GRUPO GENERADOR MOTRIZ,VERIFICAR,Estado de la bateria,Actividad,TRUE,BAJA,ELECTROMECANICO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
984,GGM- A39,GRUPO GENERADOR MOTRIZ,MEDIR,Tension de la bateria con cargador conectado,Actividad,TRUE,ALTA,ELECTRICO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
985,GGM- A40,GRUPO GENERADOR MOTRIZ,MEDIR,Tension de la bateria sin cargador conectado,Actividad,TRUE,ALTA,ELECTRICO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
986,GGM- A41,GRUPO GENERADOR MOTRIZ,VERIFICAR,Funcionamiento correcto del cargador de baterias,Actividad,TRUE,ALTA,ELECTRICO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
987,GGM- A42,GRUPO GENERADOR MOTRIZ,VERIFICAR,Estado de protecciones electricas,Actividad,TRUE,MEDIA,ELECTRICO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
988,GGM- A43,GRUPO GENERADOR MOTRIZ,VERIFICAR,Estado del cableado y conexiones electricas,Actividad,TRUE,MEDIA,ELECTRICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
989,GGM- A44,GRUPO GENERADOR MOTRIZ,VERIFICAR,Verificar la no existencia de sulfatos en las conexiones de la batería y estado de los bornes.,Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
990,GGM- A45,GRUPO GENERADOR MOTRIZ,VERIFICAR,"Verificar el nivel de líquido de bateria, en caso de aumenta líquido medir la densidad. (solo baterias de acido)",Actividad,TRUE,BAJA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Trimestal,,,
991,GGM- A46,GRUPO GENERADOR MOTRIZ,VERIFICAR,Verificar la conexion de la puesta a tierra del grupo generador,Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
992,GGM- A47,GRUPO GENERADOR MOTRIZ,VERIFICAR,Condición de las cámaras de inspección de puesta a tierra (solo fase 2),Actividad,TRUE,BAJA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
993,GGM- A48,GRUPO GENERADOR MOTRIZ,VERIFICAR,Estado de los electrodos de puesta a tierra (solo fase 2),Actividad,TRUE,BAJA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
994,GGM- A49,GRUPO GENERADOR MOTRIZ,VERIFICAR,"Estado del perno de sujeción o soldadura exotérmica (ver si se encuentra oxidado, sulfatado, fracturado, etc.) de puesta a tierra (solo fase 2)",Actividad,TRUE,BAJA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
995,GGM- A50,GRUPO GENERADOR MOTRIZ,VERIFICAR,"Estado de los conductores de puesta a tierra (ver si se encuentra oxidado, sulfatado, deshilachado, desconectado, falso contacto, etc.) de puesta a tierra (solo fase 2)",Actividad,TRUE,BAJA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
996,GGM- A51,GRUPO GENERADOR MOTRIZ,VERIFICAR,Correcta conexión de los conductores en la caja de conexiones. de puesta a tierra (solo fase 2),Actividad,TRUE,BAJA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
997,GGM- A52,GRUPO GENERADOR MOTRIZ,MEDIR,Resistencia de puesta a tierra de puesta a tierra (solo fase 2),Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
998,GGM- A53,GRUPO GENERADOR MOTRIZ,AJUSTAR,Apriete de la tonrilleria de grupo generador,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Anual,,,
999,GGM- A54,GRUPO GENERADOR MOTRIZ,VERIFICAR,Estado del panel de control y componentes electricos,Actividad,FALSE,MEDIA,ELECTRICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1000,GGM- A55,GRUPO GENERADOR MOTRIZ,ANOTAR,Anotar datos de la pila de fallas relevantes o anormales,Actividad,FALSE,BAJA,ELECTRONICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1001,GGM- A56,GRUPO GENERADOR MOTRIZ,ANOTAR,Temperatura del motor en funcionamiento (con carga),Actividad,FALSE,ALTA,ELECTROMECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
127,GRI,GRUPO GENERADOR RETORNO INTERMEDIA,,,Plan,,,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,
1002,GRI- A01,GRUPO GENERADOR RETORNO INTERMEDIA,VERIFICAR,Verificar que no existan fugas en los alrededores del generador,Actividad,FALSE,MEDIA,OPERATIVA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspección Diaria,,,
1003,GRI- A02,GRUPO GENERADOR RETORNO INTERMEDIA,PROBAR,"Accionar el generador sin carga para comprobar su funciomamiento (durante 10 minutos, antes del enfriamiento)",Actividad,FALSE,MEDIA,OPERATIVA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
1004,GRI- A03,GRUPO GENERADOR RETORNO INTERMEDIA,VERIFICAR,"Accionar el generador sin carga para comprobar su funciomamiento (prueba de mantenimiento) (durante 10 minutos, antes del enfriamiento)",Actividad,FALSE,ALTA,ELECTROMECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1005,GRI- A04,GRUPO GENERADOR RETORNO INTERMEDIA,LIMPIAR,Limpieza general del motor y generador ,Actividad,TRUE,BAJA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
1006,GRI- A05,GRUPO GENERADOR RETORNO INTERMEDIA,PROBAR,Verificar estado y tension de las correas del motor,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Verificacion Correas,,,
1007,GRI- A06,GRUPO GENERADOR RETORNO INTERMEDIA,REVISAR,Regular holgura de válvulas,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion bianual,,,
1008,GRI- A07,GRUPO GENERADOR RETORNO INTERMEDIA,LIMPIAR,Respiradero de tapa de balancines,Actividad,TRUE,ALTA,MECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion bianual,,,
1009,GRI- A08,GRUPO GENERADOR RETORNO INTERMEDIA,MEDIR,Realizar la prueba de funcionamiento del generador con carga durante almenos 2 horas,Actividad,TRUE,ALTA,ELECTROMECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
1010,GRI- A09,GRUPO GENERADOR RETORNO INTERMEDIA,ANOTAR,Tomar medida de la temperatura del motor en la prueba con carga (maxima alcanzada),Actividad,FALSE,ALTA,ELECTROMECANICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
1011,GRI- A10,GRUPO GENERADOR RETORNO INTERMEDIA,MEDIR,"Medir tension, corriente y frecuencia del generador con carga",Actividad,FALSE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
1012,GRI- A11,GRUPO GENERADOR RETORNO INTERMEDIA,MEDIR,"Medir tension, corriente y frecuencia del generador sin carga",Actividad,FALSE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspecciones Semestrales,,,
1013,GRI- A12,GRUPO GENERADOR RETORNO INTERMEDIA,MEDIR,Medir la resistencia de aislacion del generador ,Actividad,TRUE,ALTA,ELECTRICO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion bianual,,,
1014,GRI- A13,GRUPO GENERADOR RETORNO INTERMEDIA,VERIFICAR,Verificar el nivel de aceite del motor,Actividad,TRUE,MEDIA,MECANICO,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Semanal,,,
1015,GRI- A14,GRUPO GENERADOR RETORNO INTERMEDIA,VERIFICAR,Fugas de aceite durante el funcionamiento,Actividad,TRUE,MEDIA,MECANICO,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Inspeccion Mensual,,,
